Store,n,rmspe,rmse,mape,mean_true
821,36.0,0.11088522177697932,801.7612765448848,8.500127892466928,6917.444444444444
460,36.0,0.11086998526951283,458.55048743192987,9.068671777151554,3875.8055555555557
709,36.0,0.11085802903650292,874.9407296379356,7.0088725479603164,10201.805555555555
1096,36.0,0.11084182454356045,659.7059030566668,8.363429207550494,5844.527777777777
835,36.0,0.11081932146190883,491.60897927448957,7.517817593879784,5337.361111111111
465,36.0,0.11079676244056903,830.1551752176165,8.379580830379997,8131.444444444444
413,36.0,0.11073067499209868,643.4431568769087,8.223432886579227,7115.027777777777
495,36.0,0.11067060348029745,529.3443569321395,8.921218120298947,5533.083333333333
118,36.0,0.1105159856298622,852.40507183052,8.694959074374871,8396.111111111111
23,36.0,0.11051521110182487,545.6703120634838,8.311402407924765,5456.583333333333
804,36.0,0.1105008876588132,576.7416253924453,9.545440818294532,5186.472222222223
110,36.0,0.11040269033759313,527.4137399951957,8.850922241556393,4785.416666666667
953,36.0,0.11038182956224322,461.5959507982241,7.868431408716342,5277.222222222223
592,36.0,0.11035959350005531,400.4505031640491,8.746565384703603,4221.638888888889
1015,36.0,0.11032582836078629,639.4439411102944,9.082615628656022,6176.416666666667
199,36.0,0.11026932097852778,837.8867149847729,8.998249991841673,8309.222222222223
197,36.0,0.11025231142557936,695.1246395285699,8.654187395773812,6723.333333333333
393,36.0,0.11024416061811793,601.2739516287502,8.251553084725897,5930.027777777777
276,36.0,0.11014580557925269,393.5597963423389,8.807078741781787,3635.6111111111113
814,36.0,0.11014223217533914,802.8081593322956,8.606593549774297,8446.166666666666
796,36.0,0.11012988263901154,730.034144338598,8.420887160192917,7520.055555555556
167,36.0,0.10989260006218526,806.9014100742036,7.47373548643825,9320.527777777777
606,36.0,0.10977398382247475,566.9854821008558,8.603172333487322,5632.472222222223
851,36.0,0.10975583925012466,560.9673184604796,9.354219841251227,5273.694444444444
1004,36.0,0.10970338221318067,554.5356320838135,8.455750314821275,5544.444444444444
772,36.0,0.10962185530905973,428.27603768041735,8.901805291088651,3975.527777777778
634,36.0,0.10957015271921579,605.1587575089596,8.384880881574476,6641.472222222223
872,36.0,0.10955317759389374,771.2725227637354,8.779201209707042,7341.833333333333
912,36.0,0.10945645586713429,608.992438985803,8.681249442881969,5828.0
712,36.0,0.10935758964059059,644.9470641983451,8.876989986980927,6045.75
777,36.0,0.10932401092271102,442.35632483998427,8.835493766066179,4500.722222222223
100,36.0,0.10931576980618384,861.8791452699871,8.581745629113383,8202.611111111111
467,36.0,0.10924650589000802,1308.2760557298614,7.797835532328413,13271.361111111111
89,36.0,0.10893273113808942,648.3463114873945,8.6708953191087,6185.916666666667
748,36.0,0.10884735882235941,587.2401540575032,7.651128703477271,5640.055555555556
861,36.0,0.10882726945201204,384.74830151776456,9.162135905813653,3900.5555555555557
128,36.0,0.10873356485800575,858.1094666541898,8.332946670379322,8481.388888888889
1010,36.0,0.10870927566542694,975.0624519199281,8.767588420516773,9494.75
1106,36.0,0.10863225883927624,505.1389003483593,7.937147721274846,5039.416666666667
937,36.0,0.10852432075939171,765.0799711162316,8.142459371410476,7541.916666666667
435,36.0,0.10851220015488242,358.3719377418035,8.553264857120634,2991.8611111111113
825,36.0,0.10847773331739517,589.5633660828624,8.557728965826637,5089.25
878,36.0,0.10828923295641048,742.7503327215868,7.489906254731617,8336.055555555555
870,36.0,0.10828360952490652,645.6642918156781,8.341017290348834,6881.861111111111
860,36.0,0.10810099633130053,681.2654626825928,8.503854759171098,6494.361111111111
143,36.0,0.10802834760522323,588.6942099421298,8.254354530109625,6320.083333333333
492,36.0,0.10793234657186762,775.0648886199479,7.533250881827171,7912.083333333333
306,36.0,0.10791366765212958,536.9527471769444,8.8306404316083,4697.361111111111
1083,36.0,0.10778683885617946,579.3103301367128,8.678739109044614,5735.138888888889
669,36.0,0.10773760312727054,535.2013794496432,8.446092193033943,5044.111111111111
