Store,rmspe_lgbm,rmse_lgbm,mape_lgbm,sales_sum_test,rmspe_prophet,rmse_prophet,mape_prophet
1051,0.12449607099597702,903.9146480419964,8.899850198119697,289180.0,0.15779835088195676,1589.628753936263,13.132249131102336
536,0.12467525439105136,907.8376725356876,8.916323633530638,290268.0,0.14672267312396564,1174.7593082788692,11.189962799654566
1082,0.12474761771038964,688.7587697718867,9.601927834382511,234671.0,0.13851992638131735,779.1368992515368,10.438346918911476
1086,0.12476431640529795,565.3693711180099,8.77187593856603,210859.0,0.16776660783575637,885.110325506016,14.570053192536284
384,0.12476953050507279,1099.7011856977585,9.186762148415628,330448.0,0.1461381669664833,1409.9363176022719,11.282605265795885
1110,0.12478406896961891,540.5062068586228,9.413604334115853,159460.0,0.16679537138360087,670.3648979005384,13.245092615593832
120,0.1247880615642098,847.682899407058,10.216267095378468,258188.0,0.14100444320001407,1113.3243661952208,11.087981355457515
113,0.12479856124595275,675.3629867976881,9.209606211208838,209289.0,0.16601730152228633,910.4066085898121,12.838657565421432
210,0.12485057453972145,331.72023769924607,9.76613122545743,108582.0,0.13289811801143017,355.43717698435086,10.836292372519045
642,0.12488039146804696,350.2647074471744,9.621462216889109,115273.0,0.16265499107249592,439.32076999024355,12.271213526695544
407,0.12495991872412736,544.283045602096,10.300016908978755,154353.0,0.14951360716082668,579.3456759212594,12.210026577780516
834,0.12513561135170784,645.6199941831179,9.22611106334699,213442.0,0.13949014772601562,763.009866203154,9.924349136608022
570,0.12527375492981643,459.27611178329363,9.4392161191098,141242.0,0.1900367372945028,693.7632077855769,15.133398185517995
1045,0.12529485185902506,1075.7495514134496,10.176535171672649,375628.0,0.13349574099467285,1098.9744782992907,10.580004258489009
1078,0.12556707998580582,848.1291935713516,9.820608582208369,270879.0,0.161373660989336,1129.018728478996,12.585281950073218
441,0.12557591668025722,780.7450404327983,9.138939096202888,232957.0,0.17933618305091567,1067.4672055303627,14.551979566151946
833,0.12559324637356023,550.3945925232318,8.967238529426293,191858.0,0.11766065731734468,588.4553069582466,9.42777803165235
387,0.12571627338038002,952.3031478192319,8.669619079613488,334818.0,0.20419349843450504,1604.2952292905395,16.129419893253814
