Store,n,rmspe_lgbm,rmse_lgbm,mape_lgbm,mean_true
542,36.0,0.1309446880250782,729.0458696697456,10.11358820550793,6089.972222222223
844,36.0,0.1308752067105332,495.3077620906458,10.783106258373486,3993.527777777778
697,36.0,0.1307986330247063,1316.6866409497834,9.051067226646309,10620.444444444443
421,36.0,0.1307464574364022,1300.029480066976,10.51877284670212,10182.444444444443
680,36.0,0.1305143683342087,671.8274179359781,10.477832219004506,5290.277777777777
519,36.0,0.1303815577125618,626.8068402402085,10.477930456675873,5392.388888888889
681,36.0,0.1303700944413166,519.6343847599163,10.283449727479685,4010.027777777778
707,36.0,0.1303495492934833,979.7706245844754,9.558725671513654,8431.138888888889
231,36.0,0.1302682408440727,574.0222514611411,10.4059615731418,5016.694444444444
910,36.0,0.1302093802464721,672.9475412112415,9.817095592778298,5844.472222222223
1085,36.0,0.1301322866056308,777.4149179614789,9.482812405215096,7040.888888888889
900,36.0,0.130117192074303,830.8451112705332,9.616939498868645,6521.916666666667
232,36.0,0.1300843395228677,447.1687041421476,10.106938965583074,3799.3888888888887
9,36.0,0.1299746486805637,969.4145152740308,10.444404442095893,7324.25
218,36.0,0.129872966538868,422.00747541802815,8.931682757669185,4764.444444444444
12,36.0,0.1297981286438757,916.0639156957913,9.879265742860037,7575.055555555556
378,36.0,0.1297348673657342,814.7829337992296,9.739747401515414,6834.194444444444
283,36.0,0.1295394756301371,1111.7882939276192,10.033716131548704,7823.333333333333
784,36.0,0.1295328773971222,858.0736952599909,9.872279901686577,6557.638888888889
