Store,rmspe_lgbm,rmspe_prophet,rmse_lgbm,rmse_prophet,mape_lgbm,mape_prophet,winner
1087,0.0970696123458294,0.1114565890989117,632.9084136283608,766.8161587267983,8.171706383240112,8.117292711991345,lgbm
211,0.0971350267581925,0.0945205072566673,1145.2966240692674,1329.2867271328992,6.675104192962923,7.803531073138864,prophet
651,0.0972221248792062,0.1259648200963275,713.3117010488113,856.2085034700775,7.369712257362646,10.22886994397786,lgbm
725,0.0972472662811978,0.1128081338420985,554.9029269421683,648.1278855106451,8.020072786831895,9.015962105936463,lgbm
334,0.0973823740380503,0.1529716858114272,464.9735801902772,712.5508308856215,7.795247516836756,12.365891266590562,lgbm
968,0.0975273438632615,0.1142441860320691,685.8605024720642,768.6637887977772,7.770614922741122,8.757547072988661,lgbm
615,0.0976251475000801,0.094727344337055,866.9998128632955,824.0323191199541,7.091603047191142,7.510244163624287,prophet
969,0.0976613452375881,0.1382506647333218,410.51953595175866,591.0650961812386,8.132639829695169,11.222279347610163,lgbm
165,0.0976659216225104,0.0994185560238527,395.1462056232269,416.84389481339423,7.695604267609439,8.097505897090253,lgbm
6,0.0979113188702544,0.1385692445125904,453.0788034840988,620.4474245903709,8.13096547729219,10.321008498695376,lgbm
71,0.0979426257204399,0.1374454322599827,874.6047529445437,1119.5112602974518,6.665538806998042,10.97753255650667,lgbm
365,0.0979435675604711,0.1309692210726883,495.5413018446616,703.634599058286,7.6115430700086435,9.46487834901403,lgbm
960,0.0979563123573454,0.1417764556917714,694.6726838244007,877.1724082302753,8.037921681986514,11.330519214797368,lgbm
214,0.0980045867677933,0.1437189134660197,910.1901489332672,1358.715433137011,7.532509996730358,11.220787086168544,lgbm
32,0.0981593905955624,0.1127524222114227,440.1888760865311,463.46409683057703,7.627658902209991,9.143570401121536,lgbm
54,0.0982158510072583,0.1213216806931349,733.4575151244695,924.1645064338392,7.476493915775376,10.179542364380822,lgbm
609,0.0982349553046075,0.0891220018044946,516.0336463123159,469.9385175665667,8.23875217719187,7.596171827443582,prophet
8,0.0982367096764954,0.1170744492660111,596.8698892800367,767.3109884720353,7.756923883669943,8.70572044991469,lgbm
196,0.0982433415085433,0.1102873497261615,532.2490004107109,748.0534257839653,8.02066097180927,8.39805006146276,lgbm
578,0.0983676104642377,0.1183700092235158,1110.3425228582262,1254.3985930475712,7.670299870653345,10.070318547141516,lgbm
565,0.0983766277803938,0.1636235912834001,592.3410257131956,948.321220219436,6.970820472329745,12.85322123844306,lgbm
1084,0.0983798056163276,0.115499007289005,660.2304271952182,839.1923004955369,7.111235739842297,9.221703262212417,lgbm
529,0.098489601811631,0.0986780529017764,816.4876242779245,880.9218911530686,7.341711615723763,8.201894161573053,lgbm
204,0.0984983539340247,0.0870050415091378,576.808894976125,529.8224379051144,7.368609537584911,6.67904883693807,prophet
1052,0.0985242587747915,0.1519657762390207,618.6850450274811,887.9881487540889,7.175060551726771,11.156286552765286,lgbm
408,0.0986941952042748,0.1195069390367667,522.9802461245948,623.2764913293101,8.468579451396142,9.423838261444615,lgbm
1055,0.0987385783978362,0.0988417431961017,687.27718997795,864.8041215360522,8.159628757752518,7.958521259583,lgbm
500,0.0988255297217032,0.1125955360626512,624.5978838000921,719.6548618914774,8.194247016884928,8.52080654246369,lgbm
314,0.0988293719582432,0.1468243346874248,455.7592496459234,613.6105386248635,7.817778343655106,11.058116028247438,lgbm
1054,0.0988317278673763,0.132583954048404,580.2194448716159,839.7747528816413,7.643975510010508,10.603293943170977,lgbm
659,0.0989077333656332,0.0928767374497125,532.276539550732,568.5817727756717,7.328821796355169,7.777362040264883,prophet
1049,0.0989794396619121,0.1527137608951498,405.1650826841157,625.9285297093718,7.436001823697999,12.41527278392082,lgbm
868,0.098999911725575,0.1205376276044121,893.6551427119879,1213.091976642354,8.07479168042147,10.135890712479172,lgbm
745,0.0991685821301582,0.1656658847250051,738.8080746468838,1252.7957693429678,8.08306939014771,13.216691243388452,lgbm
316,0.0991816244662725,0.1457178349412623,942.0115146321308,1406.426541640534,6.847438178730819,11.66626133923902,lgbm
598,0.0992029161436552,0.0941830051976316,573.9509481834043,584.906366211967,7.550814518468901,7.026080537100755,prophet
79,0.0992549542454224,0.1171546279085559,540.3870941269596,673.1124938124514,8.400603187704174,9.529352420959158,lgbm
728,0.0992619913052337,0.1180755314586792,534.3016814821926,613.0372861661098,8.053540947158822,9.0463615299169,lgbm
1103,0.099350443822876,0.1274561045623112,600.8771828072062,717.9141846588138,8.491421664657196,9.955336757902629,lgbm
989,0.0993513109301222,0.12991528490467,519.396817139229,748.8416260694919,7.579241636488107,9.893495386173178,lgbm
902,0.099394114491574,0.157348217279643,402.6752201217074,581.2909865818018,8.417560612235214,13.45105048391316,lgbm
44,0.0995498902105427,0.1452605689802037,470.6834727892938,641.1825442546951,7.810791028919758,10.659430654798136,lgbm
201,0.0995632812578662,0.1047976346053512,553.218099869277,608.9024665094913,8.261900032104958,8.320837549187969,lgbm
738,0.0996704208040212,0.130469911715767,869.7195090042453,1038.0896464402654,7.910564445618913,9.779360772135664,lgbm
590,0.099686457774142,0.1023134743171632,513.8573439286015,517.9250374945708,8.331374541145355,8.06194340497617,lgbm
873,0.0997082675319667,0.0948607254217389,368.8319729185955,333.81992838273374,8.664578917980904,7.919750679234851,prophet
568,0.0997148232161454,0.11798733419673,495.8341340209366,614.938595614595,7.504755186286618,8.677366233201166,lgbm
944,0.0997724459443818,0.1286595218951237,714.1682694499167,901.7001521704162,8.03121623098899,10.008722278957244,lgbm
194,0.0998093481649352,0.1039135055976594,480.37573927108974,498.6089257174549,8.089233714401106,8.272615793408185,lgbm
599,0.0998327268753766,0.0927994866591011,961.2040754502516,933.3961044268988,7.144478404585327,7.103199588252326,prophet
857,0.0998615705316852,0.0977236209036725,861.213333782212,824.6872413763235,8.472018023229571,7.691955586566047,prophet
531,0.0999047963920251,0.1129032387675666,484.5375884975403,582.07829535785,8.23255680593578,9.848737832130343,lgbm
766,0.0999618288018747,0.1037773291737052,674.9568803282933,632.522548135162,8.319377980409124,8.156885867612441,lgbm
403,0.1001948030122575,0.1230687360273874,772.997744359581,864.1917499153371,7.4559132380450945,9.619578586284035,lgbm
1059,0.1002059725999658,0.1073010766047904,815.923675118756,985.6147938601335,7.371471504162347,8.914359187480853,lgbm
354,0.1002544920277142,0.1206517976169266,813.5518396122874,939.5222836937768,7.480604090380644,8.350633219167587,lgbm
374,0.1002738193610259,0.1096479060149061,683.8810210695301,773.810605769011,8.182117246846571,8.847252469680594,lgbm
182,0.1003510152672814,0.1127006741863926,581.0027849350588,648.5989510373378,8.496605386306667,9.090222879680065,lgbm
415,0.1004343535556282,0.1114764639063021,595.5741324049202,678.2793035545583,7.758323734432516,9.12895866125702,lgbm
993,0.1005901027855922,0.1504086802571456,691.6150307486937,1099.252877496661,7.863712870227251,12.03090679764376,lgbm
98,0.1006573161726086,0.1422988912132596,621.9530381550958,909.7467545333992,8.035345684191814,10.560145903609504,lgbm
504,0.1006597197740589,0.1227310982746841,736.4904125981047,1006.4775820432084,8.31185133022376,9.419609451151253,lgbm
616,0.1008347660831905,0.1455921581288725,751.8818310353149,1121.4225947935215,8.137149903523817,11.898744976543066,lgbm
581,0.1009011507926712,0.1177877490877183,548.41108930266,569.70993926538,8.69641033940904,9.268645200360972,lgbm
643,0.1009469516771166,0.1187339760810596,852.3281688472928,1212.5860046452997,7.594356447062911,9.07428406996191,lgbm
1018,0.1009709346144426,0.1017517256083982,1083.3426301458646,1154.1390842075257,8.166831393999713,8.808855690246968,lgbm
471,0.100997882289248,0.1160887456705008,733.8857195983484,791.1375494537078,7.90357458200832,9.573947646910916,lgbm
538,0.1010696800995648,0.1330854115046134,391.00529749030704,436.6034043155197,8.414535095931846,10.397559518468672,lgbm
729,0.1011248238674919,0.1520835410447747,958.0912528940612,1398.9380864460563,7.028210316283056,11.457910774833373,lgbm
764,0.1011309014421544,0.1824057657035788,390.7961560998007,546.8048982027356,8.858449266982417,13.75431074248034,lgbm
482,0.101152478947643,0.133241072550483,754.5074306417417,1003.7644895922152,8.048798183379365,9.987043322231589,lgbm
156,0.1011913517899827,0.1500636655350023,597.5544852915706,887.4699810133151,8.576451542136464,11.735887426498312,lgbm
162,0.1012906028468316,0.148832590819575,762.2761578180246,1294.271247436027,7.508245219526172,11.828158046382724,lgbm
528,0.1013051912713508,0.1242838737989632,1077.1005495454203,1432.2500118603264,7.947055515752817,10.425265723901662,lgbm
202,0.1013777974145758,0.0919589099597693,671.0583466303804,570.7572175154606,7.600392229907879,7.247844479619002,prophet
452,0.1013899406276624,0.1292768842547614,507.16777352934434,631.1490700887409,8.116671088882518,10.547835387246812,lgbm
1068,0.1013932432292411,0.1263994578315483,508.9346487772252,615.1375708636858,7.601512615253708,9.343955310726852,lgbm
694,0.101506829983313,0.1049504764676184,877.8708280846695,928.7786172054372,7.730669897277958,8.555507609248494,lgbm
11,0.1015218227357804,0.1277610209565536,712.7481932344875,1031.6936113423358,7.561053630698184,9.885712883565498,lgbm
147,0.1015274025670449,0.1206013430758209,791.1743937606313,941.5152752064214,7.260523780438054,9.522627844843942,lgbm
1046,0.1015590205413418,0.1417519528547479,847.5931512487588,1135.5250664499747,8.222546231307213,11.780777008446965,lgbm
195,0.1016374665788884,0.1615950650419796,1108.9260850471248,1625.6199912146876,7.65156401475137,12.991080988301668,lgbm
103,0.101764650200179,0.4164293352623008,462.9918293541274,1915.1339881929664,8.088738699271577,36.580887115492224,lgbm
646,0.1017713016099235,0.1299512400386832,480.6337161512917,559.9230807450721,7.714356728681823,9.474644025652658,lgbm
7,0.1018044717170136,0.1234204870558251,1046.3757560814145,1201.7091076306003,7.943046023011004,10.296129919343384,lgbm
499,0.1018748299427927,0.1621487698694649,581.9973668521696,789.9656957577772,8.768338098252373,13.234624275240956,lgbm
1104,0.1018871699632023,0.1128649945691346,537.9860621540175,662.4491873985648,8.459704444549532,8.308405942240343,lgbm
658,0.1019037358677752,0.1455672717853147,532.4641623301952,783.5362693411752,8.052368559825227,12.37756848383318,lgbm
884,0.1020001925718939,0.1149773929416131,638.2173438010033,670.5283964565194,8.236953055903108,10.179561098382225,lgbm
109,0.1020041784234142,0.1294914461294261,697.0719430538583,913.2141784601132,8.44108744497724,11.04628445687053,lgbm
864,0.1020894044363635,0.1046133148093762,407.7797911510426,487.23664917650655,6.896282364897094,8.293001632376566,lgbm
493,0.1020964558528299,0.1383593454724788,978.310802771424,1386.5401589262412,7.935966387389133,11.026593225546913,lgbm
313,0.1021523373852689,0.1222917900094295,718.0305437790952,970.777828025443,8.216527601940028,9.157324452466035,lgbm
115,0.1021659421717579,0.1206444855878394,772.595996650645,871.5732871127838,7.8011161983498685,9.379595950043354,lgbm
18,0.1022373479625608,0.1314789243483612,682.5543922515309,941.7936186308232,7.587327591257694,11.174759737188952,lgbm
752,0.1023259570516388,0.171259782601211,469.34672507014415,750.6787609572932,8.804546889689242,12.48005416526672,lgbm
741,0.102364134672809,0.1097399572512217,868.4656223333834,968.427896772441,7.918584769461036,8.050238329814666,lgbm
132,0.1023706507030462,0.1134809967765339,744.6596052607402,940.6674411414368,8.040678716314506,8.80073701165583,lgbm
783,0.102395680860182,0.0986933155909542,699.0188170714117,662.2816912453172,7.111513325942753,8.205742821490169,prophet
1092,0.1024562363871482,0.0993944531939756,1295.8174394683317,1412.897178165356,6.914895684732973,8.03268116648088,prophet
75,0.1024778532063154,0.1092797631092115,651.0468686017011,700.068685594388,8.881134302582275,8.438492770529365,lgbm
250,0.1024805133420231,0.1219226301359263,833.2864203532386,1041.5224255138264,7.828727270204001,10.35194404607597,lgbm
935,0.1025386993417705,0.1175822946346964,591.0020962152103,812.7008850072526,7.921929480079751,9.418642560090843,lgbm
192,0.1025780186578179,0.1568843128995562,1257.343888480662,1753.7377784777484,7.417296642918762,12.744113866522996,lgbm
180,0.1025797816568939,0.1207434977057461,711.9935815398742,968.8596782608528,8.193998040581372,9.644376954666404,lgbm
906,0.1025956221658745,0.1185782021674453,1028.468572942253,1181.7406273921845,8.675844804034636,8.346031034845533,lgbm
87,0.1025965347866186,0.1221284393573112,587.8012330717115,645.8269663183416,9.017260152565717,9.720402608857665,lgbm
778,0.1025988516527608,0.1224203520553409,600.1522896768303,716.0330158300457,7.617329933011703,9.983359120217406,lgbm
144,0.1026661416612638,0.0870642271113738,755.3691816483671,610.0283983051653,8.264095744502654,6.6850480240655346,prophet
943,0.1026873839190728,0.1395909901414105,702.0301084966856,896.2365572190503,8.760238445024822,11.020147867101755,lgbm
1009,0.1027370853297075,0.1156269436425194,475.2123939556246,528.0025514785967,8.494206967273286,9.143009854352917,lgbm
1077,0.1027803037108959,0.1295967374677891,393.94224012766665,489.294270156787,8.094409782414932,9.722537703539334,lgbm
955,0.102783073319037,0.1627236712235867,472.00363676498546,724.1080342445479,7.326536251591734,13.631800979760497,lgbm
1102,0.1030185437270777,0.1165878484209727,660.6914017712868,776.966067294388,8.632247740009737,9.088375984354585,lgbm
1008,0.1030387426999319,0.1214039927472492,534.4787945685928,634.0038897004733,7.934664397921789,9.30982355196385,lgbm
885,0.1030609572785076,0.0819946230163558,586.7993595854446,485.6788722048133,7.9022231492836115,6.744220452332907,prophet
487,0.1031635314440474,0.0962267077845398,735.4132269542407,833.7009405364186,7.990948050445396,6.98976291287164,prophet
1007,0.1031975537271721,0.1285163022181651,708.038679196802,941.3866829453402,8.601961067123895,10.245297477244202,lgbm
888,0.1032295642190314,0.1087525210366197,837.996738918627,1020.5963085580936,8.039894479041756,8.834267853360599,lgbm
934,0.1032555647829809,0.1355367317431924,786.1299732249246,1063.9188392549506,7.669623704767002,11.044851290027967,lgbm
263,0.1033203271722006,0.1024503025044136,496.98265955443424,490.4121041810588,8.610151765038268,8.667290192391102,prophet
936,0.1033297351369603,0.1274009004798055,731.7242622928932,758.8145877538051,7.512166562096931,9.737901722770308,lgbm
386,0.1033305626353493,0.141549105733573,780.5713033319558,1151.0980785837417,7.622272769383569,11.476671229133975,lgbm
595,0.1033573140481218,0.1602262862839304,1301.313355049263,1898.31574804897,8.280959081414974,12.485717160246258,lgbm
1091,0.1034010633222415,0.1227511156570036,917.2371513377192,1087.5223124625995,8.820925424578864,9.847570934258837,lgbm
363,0.1034063704895152,0.1161067705314864,708.043024954392,906.8893186296276,7.435868270660745,9.503847108192224,lgbm
914,0.1034305603144205,0.0901342971156872,853.0515566962397,957.6256144563488,7.804530159453926,7.5960371198860095,prophet
596,0.1035856306426483,0.0973111157513153,523.9656002696029,526.0451491682574,8.56553654192706,8.490483671602233,prophet
69,0.1037488502458835,0.0989661524440456,965.2342855017222,990.6666643738406,7.596266515065913,7.627263509967691,prophet
373,0.1037757325237015,0.0838756988003725,490.9049865796522,385.7004113618674,8.15111853206711,6.371544686196391,prophet
895,0.1037803203377636,0.0838221997712421,1104.8257699911428,918.8004181982544,8.746460849485727,6.285736324699361,prophet
747,0.1037981114252056,0.1177839473805547,726.6187269449713,922.72377337367,7.152369362330571,9.610250070448489,lgbm
241,0.1038296123547758,0.1076405377478214,684.6814850838217,685.9849641336657,7.74875178725452,8.379818901441832,lgbm
20,0.1038623216991267,0.1052260856270767,812.7474066433886,900.6903412695016,8.004938517372256,8.72370951322202,lgbm
613,0.1039008538455499,0.0970936758082634,615.1056785761735,625.6876808822336,8.049952511761473,8.002815090864695,prophet
497,0.103943333805335,0.1126661062088957,883.8118036738634,922.122670684467,7.794580980174111,9.2542522689113,lgbm
838,0.1039603789700903,0.1108658893281298,781.4576129994493,904.4883926540184,8.17204743153114,8.934759162252167,lgbm
141,0.103996587947398,0.1072146091653827,532.0727834252596,624.743732219633,8.257075086039261,8.804571971399366,lgbm
621,0.1040025973382671,0.1181951988023643,616.6184635395683,660.6061270470567,7.947401126033935,9.15944854887336,lgbm
446,0.1040175575288497,0.1490550554283686,506.6444391421245,656.6753526221725,9.13075575511334,11.349889451052013,lgbm
635,0.1040710206100529,0.1539858239563194,492.1440394639971,832.1399182484761,7.546754120932729,12.106742495348987,lgbm
246,0.1043638983578576,0.1018560457820042,760.4321268331759,857.4383098759724,8.029979290246045,7.627697482461591,prophet
1035,0.1043883707628689,0.1686853278157305,411.66021540754593,664.3388266324351,8.28137365824305,12.692057034921431,lgbm
700,0.1044060128693753,0.1910784974871592,460.4795105742341,953.8807334953106,8.26596176568531,16.898821888338514,lgbm
224,0.104408770121491,0.1195064142366136,827.5537801154949,1054.7523360833843,7.703416261534037,9.275311083550964,lgbm
175,0.1044515336394761,0.1171682635587923,655.2984596625655,799.6075724413538,8.405835883308061,10.157940301494008,lgbm
1038,0.1045190201532667,0.1303092109533039,587.0388602357401,695.9745056149568,8.35708628014526,10.330602312304473,lgbm
815,0.1045504885677615,0.1185722290847523,681.7317059815113,772.5482560168562,8.359630241445752,9.01641300635994,lgbm
515,0.1046303036018084,0.1318540188210134,834.2086319467904,1048.710815455822,7.92577787836291,9.907922466716736,lgbm
1061,0.1046506468217093,0.1134388643025762,863.0081174601127,853.0710849725372,8.322470735522808,9.117049196826356,lgbm
237,0.1047035613976385,0.1091449558809918,472.7977620875539,448.8742749161962,8.062549530667582,8.831127904025655,lgbm
556,0.104707047792088,0.1194861392292202,671.2339000563611,853.8346686730515,7.9547672983327935,9.32403781410676,lgbm
3,0.1047239645206025,0.1847196079209807,752.9491891734084,1230.9899899281677,8.145337549279425,15.01101260607212,lgbm
624,0.1047284707211178,0.1335588529616227,648.2259381772567,830.3023239509145,8.337135127166363,10.331183711731324,lgbm
674,0.104731253364522,0.1686315340281632,698.8492035843452,1177.2650877141791,7.463747843681635,12.688376493534705,lgbm
1026,0.104766166044829,0.150121563669298,899.52676100333,1275.4307742902274,7.983523914270764,11.794042688774477,lgbm
1017,0.1048116539536604,0.1194640705143215,573.2848881550316,670.3819008441878,7.882227311483067,9.155995784594436,lgbm
333,0.104816092643461,0.1002599955378379,960.77274410821,1040.4843927261725,7.582320549735674,7.878601010628103,prophet
145,0.1049075684519377,0.1077667653959848,781.502581031936,941.6855583668472,8.240645916098368,8.854439301163469,lgbm
312,0.1049369110999309,0.1428221655124701,574.4215948195473,759.4854870896507,9.02907875563918,11.300790860514413,lgbm
490,0.1050372374472704,0.1345333931099672,816.8867923032303,1041.0247100099396,7.864896389268548,10.69922684278315,lgbm
389,0.1050405907763704,0.1023565977737415,988.9707444295564,1255.5870299627818,8.119542105268456,8.600056394571059,prophet
740,0.1050819848179074,0.101728834544405,832.4316469358344,797.0505646609656,8.959928457622773,7.952568127215377,prophet
1000,0.1050877215634265,0.1769050638830909,693.7901542750485,1186.0736013241028,7.868375615638082,15.085892213888172,lgbm
39,0.105112758011989,0.2809877045406567,530.8347198876854,1047.3350347310482,8.256113385168023,22.28872431786601,lgbm
626,0.1053337233207782,0.1710356643182612,946.8341277155234,1403.8087853519912,8.290210935300859,13.790812507110967,lgbm
66,0.1054022721471248,0.1061993327585244,634.6305393982062,693.3308194445448,8.614017590867077,8.74573034998533,lgbm
222,0.1054753641318909,0.1166379504077392,540.0111314278051,594.4564083435795,8.125923589794432,9.248681590335694,lgbm
734,0.1055328330977662,0.2636656865403579,493.9477314841159,1178.3309960711138,8.864404962356305,21.313497855897698,lgbm
140,0.1055464362310897,0.1236999785542344,752.3920704626368,955.9154734811788,7.602336980338223,9.374157620672444,lgbm
808,0.1057380948578561,0.1259516659977251,792.9492810398996,865.3613913832663,8.417328630425628,9.986798235861734,lgbm
65,0.1058589726608382,0.1462042664098668,439.3631557686992,714.7818258628752,7.491429409920984,11.125839233166127,lgbm
477,0.1059171520046457,0.1239851589034573,731.3016705794888,997.2483052380906,8.63497473396697,9.042701260698422,lgbm
284,0.1059629661848241,0.133709415213693,595.1512580701457,730.5425617514632,8.049044942632595,10.659793862379855,lgbm
731,0.1060704829005327,0.1850536817743129,934.8830680782776,1527.2550521143403,7.886008449073066,14.862590505715326,lgbm
341,0.1060736340659048,0.1396786021135496,600.2599598999542,761.3071252950949,8.490990841334387,10.294859417055596,lgbm
240,0.1060875135336926,0.1219526964223999,469.4803670863776,514.0063398498498,7.944135584133,9.665514203111416,lgbm
1020,0.1060963284243101,0.1040927912894263,893.6163939543858,860.7856288850809,7.615484798537336,7.347576125845369,prophet
190,0.1061085839805074,0.1099780978551863,816.5766363305162,841.6504224106785,8.127200139189311,8.435689575609494,lgbm
82,0.1061328663527418,0.1601502247306283,997.51003265621,1346.204645601213,8.284793187728507,13.167853956289932,lgbm
295,0.1061679536583879,0.1229715415376144,663.1706510240946,757.6762910158458,9.27218022568164,9.80636891258079,lgbm
549,0.1061844623078717,0.1078444215927839,478.6530492526618,515.9344086926021,8.80450797411489,9.286957506308168,lgbm
161,0.1062095141105237,0.1387195487234109,740.2616137604733,932.1375153286606,8.006817013786668,11.616519440669473,lgbm
887,0.1062292519793702,0.1865874977852432,639.1378209079489,1257.9941177868448,7.6320731476739265,15.57361754832624,lgbm
348,0.1062310407230946,0.5483744950135575,968.2435768360248,4875.005785729543,8.108973849555642,45.062915451257446,lgbm
319,0.1063276892305012,0.0983335889659269,721.3676204504416,784.4774361735876,8.783740674489184,7.778920016068308,prophet
130,0.1064505643809005,0.1048014565654392,540.7531863443029,702.7394171755184,8.538608667474932,7.489482946615618,prophet
765,0.1065156431974243,0.1258664290165982,941.5365223219752,1112.4199776554278,8.293151914733114,10.445660677601513,lgbm
439,0.1065699018712474,0.1338566186360829,645.1131075371255,881.2949786296148,6.969709018014603,10.526999013386762,lgbm
249,0.1065909529712682,0.1426452021615286,548.2555065405303,709.4787156250418,8.782113041165301,11.652846999374493,lgbm
474,0.1066135609928849,0.1470374585611669,712.1607545781436,899.680002918283,8.773897380965758,11.959843696265263,lgbm
443,0.1067097565144339,0.1349395933491105,534.1207100348311,620.1218014190476,9.380351700988546,10.551417108156656,lgbm
677,0.1068500984305341,0.1347046015551972,725.8916092868391,1075.4349634450111,8.693881589078158,10.914194947805116,lgbm
426,0.1068541029397063,0.1546835612250924,495.575776779531,687.9859526057772,8.103853989091286,13.005036165527256,lgbm
859,0.1069912867119538,0.1218437364023863,830.9791007190627,865.0722738013795,9.05775273723938,9.834506115816724,lgbm
496,0.1070185289863858,0.1705939670574615,747.6107003978603,1167.806818603798,7.986303790527495,13.473156583758078,lgbm
555,0.1071940379706842,0.0950933945388461,512.8507241467416,441.8280387384741,8.794206910095708,7.277555035014071,prophet
239,0.1072249143574801,0.1716472170317523,528.1882676683712,823.7675829377662,8.074064780816448,13.275595708465914,lgbm
394,0.1072843474002621,0.1228856891759025,938.9029984855748,1018.2488274857992,8.231048093370205,10.343716377157186,lgbm
257,0.1073159304350743,0.1330510944325559,568.4680297470705,716.5826616358083,9.130820434783764,10.75414857250327,lgbm
999,0.1073575482477651,0.1635442593845053,1004.8779104354884,1640.0062526839156,8.457890772923054,12.807424727199376,lgbm
186,0.1073796074763649,0.1432874334797544,397.09088074007315,571.624189723086,9.02673868547111,11.359633317583713,lgbm
721,0.1074301553714615,0.0903638170000596,794.5028098406641,722.9661460303137,8.397390091021274,7.442975345258855,prophet
893,0.1076010921074907,0.1114535009669162,628.7823592521984,668.8088715019333,7.447075694491762,9.126552262410751,lgbm
434,0.1076014971969179,0.1694283940921122,1011.8083156235786,1543.1912890667563,8.480763290840105,13.026740753504038,lgbm
650,0.1076820298235041,0.114179624742363,633.2828552184775,660.5082432964638,8.414291172262207,8.801361306087209,lgbm
669,0.1077376031272705,0.1200088708674448,535.2013794496432,601.261513547215,8.446092193033943,10.14413299826226,lgbm
1083,0.1077868388561794,0.1179862844549515,579.3103301367128,598.5435243512119,8.678739109044614,8.766177075622442,lgbm
306,0.1079136676521295,0.1130425043854232,536.9527471769444,536.755532631765,8.8306404316083,8.601057536573906,lgbm
492,0.1079323465718676,0.1462588614208211,775.0648886199479,1145.4424143392737,7.533250881827171,12.103673753255825,lgbm
143,0.1080283476052232,0.1398718563803976,588.6942099421298,858.203721454381,8.254354530109625,11.388734706500264,lgbm
860,0.1081009963313005,0.1160953516280586,681.2654626825928,802.1271790251502,8.503854759171098,9.792575538462842,lgbm
870,0.1082836095249065,0.1278206899671836,645.6642918156781,881.1554739186975,8.341017290348834,10.853785863486536,lgbm
878,0.1082892329564104,0.1299199407001446,742.7503327215868,1046.3753765339716,7.489906254731617,10.343635999275849,lgbm
825,0.1084777333173951,0.133710647812141,589.5633660828624,711.2370972218131,8.557728965826637,10.09958696580664,lgbm
435,0.1085122001548824,0.1316053875958479,358.3719377418035,394.5803845321278,8.553264857120634,10.27608896449641,lgbm
937,0.1085243207593917,0.1262659972037839,765.0799711162316,918.0357275313044,8.142459371410476,9.87873392568766,lgbm
1106,0.1086322588392762,0.1110212720456017,505.1389003483593,588.2101675211683,7.937147721274846,8.071979402513348,lgbm
1010,0.1087092756654269,0.1265480200447797,975.062451919928,1323.92032705728,8.767588420516773,10.232778402189108,lgbm
128,0.1087335648580057,0.1319460939953653,858.1094666541898,1149.6580750037213,8.332946670379322,9.841717614989037,lgbm
861,0.108827269452012,0.1246344722257988,384.74830151776456,456.7018129736518,9.162135905813653,9.874002038754451,lgbm
748,0.1088473588223594,0.1459072963547359,587.2401540575032,907.1475315627342,7.651128703477271,11.070395488308192,lgbm
89,0.1089327311380894,0.1000364930924847,648.3463114873945,589.8416861220546,8.6708953191087,8.797575587161383,prophet
467,0.109246505890008,0.154827083148359,1308.2760557298614,1758.584166785266,7.797835532328413,10.869959247629996,lgbm
100,0.1093157698061838,0.4425084453968452,861.8791452699871,3372.9831311620123,8.581745629113383,35.84989480749253,lgbm
777,0.109324010922711,0.1157769805322544,442.35632483998427,514.8245151590392,8.835493766066179,9.929288858974092,lgbm
712,0.1093575896405905,0.1503405706034027,644.9470641983451,912.1765318711844,8.876989986980927,11.78844939530479,lgbm
912,0.1094564558671342,0.161066399156372,608.992438985803,960.3926644695762,8.681249442881969,14.486334497521735,lgbm
872,0.1095531775938937,0.1568445149840582,771.2725227637354,1055.6349487084829,8.779201209707042,12.344742473272984,lgbm
634,0.1095701527192157,0.1389128509877247,605.1587575089596,847.8857335542559,8.384880881574476,11.273765625174557,lgbm
772,0.1096218553090597,0.1303973599684013,428.27603768041735,511.7092159653346,8.901805291088651,10.288612694720848,lgbm
1004,0.1097033822131806,0.1747092624914587,554.5356320838135,838.0294357325134,8.455750314821275,14.614239835424224,lgbm
851,0.1097558392501246,0.1054689433052161,560.9673184604796,558.309322390757,9.354219841251227,7.883735781038288,prophet
606,0.1097739838224747,0.1055865317795242,566.9854821008558,586.4008848901151,8.603172333487322,8.573212371871259,prophet
167,0.1098926000621852,0.1468791691920641,806.9014100742036,1175.7560626184468,7.47373548643825,11.395607354986211,lgbm
796,0.1101298826390115,0.1337879093568242,730.034144338598,836.7543078477571,8.420887160192917,9.832087640626854,lgbm
814,0.1101422321753391,0.1044179607560111,802.8081593322956,819.7061155208987,8.606593549774297,8.276392751411683,prophet
276,0.1101458055792526,0.1141806647771838,393.5597963423389,431.2207007834741,8.807078741781787,9.107692820945203,lgbm
393,0.1102441606181179,0.1365971757130461,601.2739516287502,735.760846907983,8.251553084725897,10.8694918833442,lgbm
197,0.1102523114255793,0.0965029538578201,695.1246395285699,685.1242492129442,8.654187395773812,8.054374553946529,prophet
199,0.1102693209785277,0.1207385261187219,837.8867149847729,915.9514841904628,8.998249991841673,9.304823777040552,lgbm
1015,0.1103258283607862,0.1196282735008792,639.4439411102944,622.5228967480067,9.082615628656022,8.629217307765021,lgbm
592,0.1103595935000553,0.1802517772787467,400.4505031640491,622.2020176280901,8.746565384703603,13.820945977278807,lgbm
953,0.1103818295622432,0.1259751346473121,461.5959507982241,509.3299799867363,7.868431408716342,9.490125603991313,lgbm
110,0.1104026903375931,0.140013307667684,527.4137399951957,576.6087262253121,8.850922241556393,10.43900923021364,lgbm
